"","Identifiant.x","Lieu","Numéro.voie","Nom.voie","lon","lat","num_voie","Nom_df","Identifiant.y","Type.Objet","Modèle","Voie","Commune","Disponibilité","identifiant","type","payant","adresse.x","arrondissement","horaires_periode","horaires_lundi","horaires_mardi","horaires_mercredi","horaires_jeudi","horaires_vendredi","horaires_samedi","horaires_dimanche","adresse.y","nom_gerant","type_espace_vert","type_jardin_partage","domaine","proprietaire_terrain","statut_plu","amenagements","mail_1","internet_1","Icons","Couleur"
"2794",NA,"Jardin Ella Fitzgerald",NA,NA,2.3962535474625,48.8965012586028,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12 rue Ella Fitzgerald","Potager 21","","CP","VP","DEVE","","abris bois - recouvrement sol avec 15cm de TV - bacs de cultures","potager21association@gmail.com","https://www.facebook.com/jardinellafitzgerald/","tree","lightgreen"
"2795",NA,"Le jardin de la Cité Aubry",NA,NA,2.3955383923525,48.8571723178692,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 bis cité Aubry","Le jardin de la Cité Aubry","","CP","VP","DEVE","ZUGEmplacement réservé pour espace vert public","","lejardindelacite@gmail.com","https://www.lejardindelacite.com","tree","lightgreen"
"2796",NA,"Le soulier des Fougères",NA,NA,2.41240947723194,48.8721858127069,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Square Frida Kahlo 18 rue de Noisy le Sec / rue des fougères 75020 Paris","Le soulier des Fougères","CA","CA","VP","DEVE","ZUV","conteneur, composteur, abri à insectes","soulier.fougeres@gmail.com","","tree","lightgreen"
"2797",NA,"Le jardin Saint Blaise",NA,NA,2.40686872158275,48.856991621658,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Centre Chenal Saint-Blaise 14 rue du Clos","Esperem","","AUTRE","HVP","Paris Habitat","ZUG","composteur","valerie.navarre@esperem.org","https://esperem.org","tree","lightgreen"
"2798",NA,"L'îlot Léon",NA,NA,2.39570580030524,48.8744557818511,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jardin Léon Zyguel 77 rue pixérécourt","L'îlot Léon","CA","CA","VP","DEVE","EVP","eau coffres à outils","assolilotleon@gmail.com","","tree","lightgreen"
"2799",NA,"jardin les moufettes",NA,NA,2.35035227718581,48.8410895371343,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 passage des Patriarches","Les moufettes","","CA","VP","DEVE","","24 m² de jardinières  maçonnées - 11 jardinières bacs bois et 1 PMR - 58 m² de  pavés enherbés - Un local de stockage de 9.40 m² -  Un point d’eau","jardinlesmouffettes@gmail.com","","tree","lightgreen"
"2800",NA,"Yilmaz Güney",NA,NA,2.35070690356407,48.8711100316485,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25, 27 rue de l'Echiquier","école élémentaire 34 rue du Faubourg Saint Denis","CA","CA","VP","DEVE","","","","","tree","lightgreen"
"2801",NA,"Colmar Thionville",NA,NA,2.38042234155761,48.8877232926467,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1bis rue de Thionville","Atoll 75","","CA","VP","DEVE","","cabane composteur","atoll75@orange.fr","","tree","lightgreen"
"2802",NA,"Les Petits Passages",NA,NA,2.38264868628066,48.8849548947958,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33 rue Petit","J2P: Jaurès Pantin Petit","","CA","VP","DEVE","ZUG","composteur cabane recup eau","associationj2p@gmail.com","http://www.associationj2p.org/","tree","lightgreen"
"2803",NA,"Serre aux Légumes",NA,NA,2.37269613307456,48.8877700962304,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57 av Flandre","C P N et S.L.C.","","CA","VP","DEVE","ZUGEVP","composteur mare abri à insectes","cpnvaldeseine75@gmail.com","pn-valdeseine.asso.fr","tree","lightgreen"
"2804",NA,"Jardin Partagé Truillot",NA,NA,2.37469122516657,48.8608425077249,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82 boulevard Voltaire","Association du Jardin Partagé Truillot","CA","CA","VP","DEVE","","2 coffres métalliques","jardinpartage.truillot@gmail.com","http://jardinpartagetruillot.blogspot.com/","tree","lightgreen"
"2805",NA,"Paul paray",NA,NA,2.30786137119695,48.8897199356592,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24 rue christine de Pisan","Collège La Rose blanche","CA","CA","VP","DEVE","","","","","tree","lightgreen"
"2806",NA,"Le moissonneur des Lilas",NA,NA,2.40858426169761,48.8779275093036,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jardin Serge Gainsbourg place du Maquis du Vercors","Le lien des Lilas","CA","CA","VP","DEVE","ZUG","local","lemoissonneurdeslilas@gmail.com","","tree","lightgreen"
"2807",NA,"Jardin des Délices",NA,NA,2.40314869444194,48.8557285476213,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 impasse Satan","Jardin des délices","","CA","VP","DEVE","ZUGELV","cabane sur dalle, composteur et récupérateur d'eau","lejardindesdelices20@gmail.com","","tree","lightgreen"
"2808",NA,"jardin partagé de la rue de lancry",NA,NA,2.36034708415513,48.8695003963442,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13 rue de Lancry","association CRL10","CA","CA","VP","DEVE","","décaissement avec apport de terre - panneau","","http://www.crl10.net/","tree","lightgreen"
"2809",NA,"Le potager de la Lune",NA,NA,2.35007335761039,48.8698111424403,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Square Jacques Bidault 18 rue de la Lune","Jardinières et jardiniers du 2éme","CA","CA","VP","DEVE","ZUV","cabane composteur","potagerdelalune@gmail.com","","tree","lightgreen"
"2810",NA,"Jardin Louis blanc",NA,NA,2.36925490922845,48.8789588610599,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6 rue Louis Blanc","La Maison du canal – Régie de quartier paris 10","","AUTRE","HVP","Paris Habitat","EBC","serre container spirale à aromatique marre terrasse bacs hors sol","accueil@lamaisonducanal.fr","","tree","lightgreen"
"2811",NA,"La Baleine Verte",NA,NA,2.38438811703676,48.8452384564662,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 rue Erard","Autour de la baleine","AUTRE","AUTRE","HVP","Paris Habitat","","bacs compost mare récupérateur d'eau de pluie gites à insectes nichoirs à oiseaux broyeur toiture végétalisée serre","labaleineverte12@gmail.com","https://www.autourdelabaleine.fr/","tree","lightgreen"
"2812",NA,"Bernard Lafay",NA,NA,2.29459059389268,48.8889714182558,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"226 rue de courcelles","ecole polyvalente boulevard de Reims","CA","CA","VP","DEVE","","container maritime - fontaine à boire - dalle beton","","","tree","lightgreen"
"2813",NA,"Jardingue de Belleville",NA,NA,2.38702189141203,48.8721228594799,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17 rue des envierges","Archipelia","","AUTRE","HVP","Paris Habitat","ZUGEVP","composteur","info@archipelia.org","","tree","lightgreen"
"2814",NA,"Le Pommier des Amandiers",NA,NA,2.39040214143868,48.8663533360916,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 rue Elisa Borey","Le Pommier des Amandiers","CA","CA","VP","DEVE","ZUV","bacs en palette","contact@lepommierdesamandiers.fr","","tree","lightgreen"
"2815",NA,"jardin des p'tits voisins",NA,NA,2.39107862024489,48.8521450119498,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"impasse des jardiniers","Les p'tits voisins du 11ème","CA","CA","VP","DEVE","","eau - bacs","lesptitsvoisins@ntymail.com","https://www.facebook.com/lespetitsvoisinsdu11eme","tree","lightgreen"
"2816",NA,"Parcelle pédagogique du Square René Binet",NA,NA,2.33836005720529,48.8997857030644,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42 rue René Bidet","Ecole Maternelle Françoise Dorléac","","","VP","DEVE","","verger, ferme pédagogique , arrosage automatique goutte","nathalie.ritter@paris.fr","","tree","lightgreen"
"2817",NA,"Jardin de la Butte Bergeyre",NA,NA,2.37575880780428,48.8772126463952,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78 rue Georges Lardennois","Les Habitants de la Butte Bergeyre","","CA","VP","DEVE","ZUGELV","cabane ruches (mais pas sur la partie appartenant à la ville)","jardinbergeyre@gmail.com","https://www.habitants-butte-bergeyre.fr/","tree","lightgreen"
"2818",NA,"Potager des Oiseaux",NA,NA,2.3617895333792,48.8629841429148,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 rue des Oiseaux","Les jardiniers du 3ème","CA","CA","VP","DEVE","PSMV Marais","cabane toit végétalisé","potagerdesoiseaux@gmail.com","http://potagerdesoiseaux.blogspot.com/","tree","lightgreen"
"2819",NA,"Jardin des Poètes",NA,NA,2.36854489160118,48.8785370682698,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 rue Francis Jammes","CRL 10 centre d'animation la Grange aux Belles","AUTRE","AUTRE","HVP","SIEMP","ZUGsans doute sur une zone EVP","","","http://www.grange-aux-belles.com/","tree","lightgreen"
"2820",NA,"Centre de la Terre",NA,NA,2.37506463124497,48.8705071366248,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Square Jules Verne 19 bis rue de l'Orillon","Chemins Verts","CA","CA","VP","DEVE","ZUV","composteur armoire à outils","asso.cheminsverts@gmail.com","https://lecentredelaterre.wordpress.com","tree","lightgreen"
"2821",NA,"Jardin partagé Tibhirine",NA,NA,2.37560664781281,48.861112717595,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71 bis boulevard Voltaire","jardin partagé truillot","CA","CA","VP","DEVE","","cabane grillagée composteurs bacs","jardinpartage.truillot@gmail.com","","tree","lightgreen"
"2822",NA,"catherine labouré",NA,NA,2.32018945481287,48.8515647584329,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29 rue de Babylone","Association Val de Seine - CPN Nature -","CP","CP","","","","","cpnvaldeseine@free.fr","http://www.cpn-valdeseine.asso.fr/","tree","lightgreen"
"2823",NA,"Jardin partagé Marcadet Montcalm",NA,NA,2.33531010778871,48.8917616085251,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 rue Montcalm","Jardin Partagé Marcadet Montcalm","CA","CA","VP","DEVE","ZUV","bacs en cagette légères fournis par l'asso","jardinpartage2m@gmail.com","","tree","lightgreen"
"2824",NA,"Jardin Sahel",NA,NA,2.40763548729359,48.8404407760389,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60 rue du sahel","Broc bel R","CA","CA","VP","DEVE","","20 bacs un abri de jardin une arrivée d'eau une clôture un panneau d'affichage un composteur","brocbelr.paris@gmail.com","","tree","lightgreen"
"2825",NA,"Jardin partagé solidaire Cavaillé Coll",NA,NA,2.35151137795544,48.8782945301114,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 place Franz Liszt","Emmaüs Solidarité","CA","CA","VP","DEVE","","stabilisé - coffre","jardinsinsertion@emmaus.asso.fr","https://www.emmaus-solidarite.org/","tree","lightgreen"
"2826",NA,"colbert",NA,NA,2.3897220231673,48.856098135266,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"159 rue de charonne","culture en herbe","CA","CA","VP","DEVE","","coffre","culturesenherbes2@gmail.com","","tree","lightgreen"
"2827",NA,"",NA,NA,2.33836504430409,48.8997783984819,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"square de la rue Rene Binet","","","","","","","","","","tree","lightgreen"
"2828",NA,"Centre social Annam",NA,NA,2.39405328146771,48.8661599357919,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 rue d'Annam","Centre social Annam CAF","","AUTRE","HVP","CAF","ZUG","","","","tree","lightgreen"
"2829",NA,"Jardin des Deux Lauriers",NA,NA,2.40135263076156,48.8340046041009,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11 rue Claude Decaen","Gar'Eden","","CA","HVP","RFF","ZUG","cabane composteurs récupérateur d'eau de pluie gites à insectes nichoirs à oiseaux grainothèque","gareden12@gmail.com","https://jardindeuxlauriers.wordpress.com/","tree","lightgreen"
"2830",NA,"Jardin de la résidence des Récollets",NA,NA,2.36002033578058,48.8754166110341,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"148 rue du Faubourg St Martin","Jardin et PLU's","","AUTRE","HVP","RIVP","ZUG","","jardinsetplus10@googlegroups.com","http://jardinsetplus.tumblr.com","tree","lightgreen"
"2831",NA,"La Maison Violette",NA,NA,2.29142465639719,48.8456108286598,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maison communale Violet 69 rue Violet","La Maison violette","","CA","VP","DEVE","ZUGEVP","poulailler","jp.lamaisonviolette@gmail.com","","tree","lightgreen"
"2832",NA,"Jardin de l’Aqueduc",NA,NA,2.33803887358809,48.8261201580669,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 rue de l'Empreur Valentinien","Les Jardiniers de l’aqueduc","","CP","VP","DEVE","ZUV","composteur cabane mare ruches","jardin.aqueduc@gmail.com","http://jardin-aqueduc.fr/","tree","lightgreen"
"2833",NA,"Le Jardin Aux P'tits Oignons",NA,NA,2.27514660473504,48.8434289846717,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Square des Cévennes 3 rue Cauchy","Le jardin aux p'tits oignons","CA","CA","VP","DEVE","ZUV","composteur cabane","contact@lejardinauxptitsoignons.org","http://lejardinauxptitsoignons.org/","tree","lightgreen"
"2834",NA,"Le Jardin du Dimanche",NA,NA,2.32109575939578,48.8955323056233,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Square Paul Didier 6 rue du colonel Manhes","Le potager pot à joncs","CA","CA","VP","DEVE","","cabane composteur bacs hors sol pour consommable 3 zones de culture avec couche drainante mais que pour non consommables","potagerpotajoncs@gmail.com","","tree","lightgreen"
"2835",NA,"Les Jardins du Ruisseau",NA,NA,2.34226370568259,48.8970199145542,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC 18 Clignancourt, 108 rue du Ruisseau","Les Amis des Jardins du Ruisseau","","AUTRE","HVP","RFF loué à la Ville","Zone urbaine de grands services urbains","composteur cabane Récupération d'eau ruches poulailler aquaponie bassin aquatique","contact@lesjardinsduruisseau.org","https://www.facebook.com/jardinsduruisseau","tree","lightgreen"
"2836",NA,"Jardin des Soupirs",NA,NA,2.39657904846862,48.8689142646922,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18 passage des Soupirs","Association du passage des Soupirs","","CA","VP","DEVE","ZUGEVP","composteur cabane mare","jardindessoupirs@gmail.com","https://jardindessoupirs.wordpress.com/","tree","lightgreen"
"2837",NA,"Jardin Luquet",NA,NA,2.38671295719043,48.8707119887505,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Square Alexandre Luquet Impasse Piat","Archipelia","CA","CA","VP","DEVE","ZUGEBC","","info@archipelia.org","","tree","lightgreen"
"2838",NA,"Jardin Partagé du Square des Missions Etrangères",NA,NA,2.32380057047125,48.8525861647208,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105 rue du bac","Le jardin partagé du square des Missions Etrangères","CA","CA","VP","DEVE","PSMV 7ème arrtEspace Vert Public à protéger","hôtel à insectes meuble en palette bacs en palette abri","aygd@laposte.net","","tree","lightgreen"
"2839",NA,"Le p'tit lopin",NA,NA,2.45408488457484,48.8219783766416,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecole Du breuil Route de la Ferme","Le p'tit lopin","","CP","VP","DEVE","","","Ptit.lopin@gmail.com","","tree","lightgreen"
"2840",NA,"Le Jardin du Carrousel",NA,NA,2.32551660941992,48.8323625303162,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Place Gilbert Perroy","Le Jardin du Carrousel","CA","CA","VP","DEVE","","décaissement + apport de TV sur 30 à 80cm + système drainant - 1BA - 1 coffre - 1 panneau - 1 clôture en ganivelle","jardinducarrousel@gmail.com","","tree","lightgreen"
"2841",NA,"Fleurs de Bitume",NA,NA,2.31352554009843,48.8385295302547,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Square Pierre Adrien Dalpayrat,  23 rue du Cotentin","Fleurs de Bitume","CA","CA","VP","DEVE","ZUV","composteur cabane abri à insectes","fleursdebitume@yahoo.fr","https://fleursdebitume.jimdofree.com/","tree","lightgreen"
"2842",NA,"Jardin'âges",NA,NA,2.29874986515341,48.8302783186504,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17 rue des Perichaux (entre square du Docteur Calmette et square Lefèvre)","Entr’Aide à domicile","AUTRE","AUTRE","HVP","Paris Habitat","ZUG","composteur cabane","contact@entraide-dom.fr","www.entraide-dom.fr","tree","lightgreen"
"2843",NA,"Le Trèfle d’Eole",NA,NA,2.36683886191658,48.8872556745757,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jardins d’Eole 45 rue d'Aubervilliers","Trèfle d’Eole","CP","CP","VP","DEVE","ZUV","composteur cabane une jardinière-bassin pour plantes aquatiques","contact@trefledeole.fr","https://www.trefledeole.fr/","tree","lightgreen"
"2844",NA,"L’îlot Lilas",NA,NA,2.402294523085,48.8760338115303,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295 rue de Belleville","L’Ilot Lilas","","CA","VP","DEVE","Voie publique ou privée","composteur cabane poulailler mare","jardin.lilolila@outlook.fr","","tree","lightgreen"
"2845",NA,"Jardin Hérold",NA,NA,2.39508102265974,48.8824735941976,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jardin Hérold, 13 rue Francis Ponge","* Association Jardin solidaire : Espaces * Association de quartier : Débrouille et cie","CA","CA","VP","DEVE","ZUGEVP","conteneur mare broyeur? (debrouille et compagnie?)","espaces@association-espaces.org","association-espaces.org","tree","lightgreen"
"2846",NA,"Jardin de la Folie Titon",NA,NA,2.38534254456193,48.852675071392,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28 rue Chanzy","Association de la Folie Titon","CA","CA","VP","DEVE","ZUV","composteur cabane récupérateur d'eau de pluie gite à insectes toiture végétalisée","la-folie-titon@outlook.fr","https://association-folie-titon.blogspot.fr","tree","lightgreen"
"2847",NA,"Le Clos Garcia",NA,NA,2.41345302772496,48.8498834907798,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17 rue Cristino Garcia","Le Clos Garcia","","AUTRE","HVP","RIVP entretenu par la ville. Bail emphytéotique","ZUGEVP","cabane Récupération d'eau toilettes sèches","closgarcia@free.fr","http://closgarcia.free.fr/","tree","lightgreen"
"2848",NA,"Les haies partagées",NA,NA,2.40140261048213,48.8534008341866,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jardin Casque d’Or 39b rue des Haies","Ass. du Jardin Partagé de Casque d’Or","CA","CA","VP","DEVE","ZUV","composteur Récupération d'eau mare","haies.partagees@gmail.com","","tree","lightgreen"
"2849",NA,"Jardin Bashung",NA,NA,2.35622726173137,48.8854511707975,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16 rue de Jéssaint","La Goutte Verte","CA","CA","VP","DEVE","ZUG","local et composteur","goutteverte@yahoo.fr","","tree","lightgreen"
"2850",NA,"Porte d'Auteuil",NA,NA,2.26143044553722,48.8501557247573,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16 Auteuil, 77 boulevard Montmorency","Horizon Verdure 16eme sud","","AUTRE","HVP","SNCF réseau","","","jardinpartageauteuil@gmail.com","http://www.horizonverdure.sitew.com","tree","lightgreen"
"2851",NA,"Les jardins de Camille",NA,NA,2.2711784002317,48.8577415406447,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC 16 la muette 14 boulevard de Beauséjour","les jardins de Camille","CP","AUTRE","HVP","SNCF réseau","","15 bacs hors sol avec lame d'aire cabane eau cloturette en bois","jardinpartage75116@gmail.com","","tree","lightgreen"
"2852",NA,"Jardin de la rue du Maroc",NA,NA,2.36855576648144,48.8868676263634,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26 rue du Maroc","Vivre ensemble à Maroc-Tanger","","AUTRE","HVP","RIVP","ZUGEVP","","vivreensemble2@wanadoo.fr","","tree","lightgreen"
"2853",NA,"Un p'tit bol d'herbe",NA,NA,2.38455097270933,48.8880334259016,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6 rue de l'Ourcq","Un p'tit bol d'herbe","","CA","VP","DEVE","ZUGELV","composteur cabane toit végétalisé mare","briouxcath@gmail.com","","tree","lightgreen"
"2854",NA,"A la bonne herbe",NA,NA,2.37634825285682,48.8739704196685,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"place Marcel Achard","""association Belle Ville ABV""(Centre socioculturel Belleville)","CA","CA","VP","DEVE","ZUV","cabane fruitiers en cordon","","https://centresocioculturelbelleville.fr/","tree","lightgreen"
"2855",NA,"Verger Fleury",NA,NA,2.41181116393311,48.8727421837337,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40 rue Le Vau","Vergers Urbains","CA","CA","VP","DEVE","","","vergersurbains@gmail.com","http://vergersurbains.org/","tree","lightgreen"
"2856",NA,"Brassens",NA,NA,2.29991237815317,48.8326435778002,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 place Jacques Marette","école élémentaire 15 rue de Cherbourg","CP","CP","VP","DEVE","","","","","tree","lightgreen"
"2857",NA,"Bela Bartok",NA,NA,2.28566576784593,48.8509754209354,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26 place de Brazzaville","Ecole élémentaire 25, rue Rouelle - Centre de loisirs élémentaire Rouelle - Ecole maternelle et élémentaire Emeriau","CA","CA","VP","DEVE","","2 coffres à outils","","","tree","lightgreen"
"2858",NA,"Leroy Sème",NA,NA,2.39290434372093,48.8708360922071,NA,"ilots_espaces_verts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 bis cité Leroy","Leroy Sème","","CA","VP","DEVE","ZUV","composteur recup eau cabane mare toit végétalisé Oyas","leroyseme@gmail.com","http://leroyseme.canalblog.com/","tree","lightgreen"
